"id_piezo"	"id_method_ML"	"type"	"r"	"use_exo_rain"	"use_exo_eto"	"use_exo_bdlisa"	"approx_exo"	"rmsse"	"mse"
"06094X0181/F"	"ARIMA"	"Local"	NA	TRUE	FALSE	FALSE	TRUE	2.21413671759424	0.00636493751593581
"06094X0181/F"	"ARIMA"	"Local"	NA	TRUE	TRUE	FALSE	TRUE	2.34039892526451	0.00711156291572334
"06101X0202/SP1"	"lm"	"Local"	100	FALSE	FALSE	FALSE	FALSE	3.25536306755191	0.0943194132141966
"06101X0202/SP1"	"lm"	"Local"	100	FALSE	FALSE	FALSE	TRUE	3.25536306755191	0.0943194132141966
"06101X0202/SP1"	"lm"	"Local"	100	TRUE	FALSE	FALSE	FALSE	12.4308286597759	1.37531565626989
"06101X0202/SP1"	"lm"	"Local"	100	TRUE	FALSE	FALSE	TRUE	12.7033497837104	1.43627876309873
"06101X0202/SP1"	"lm"	"Local"	100	TRUE	TRUE	FALSE	FALSE	5.215293997853	0.242080505382799
"06101X0202/SP1"	"lm"	"Local"	100	TRUE	TRUE	FALSE	TRUE	5.45505091021779	0.264849917669104
"06101X0202/SP1"	"svr"	"Local"	100	FALSE	FALSE	FALSE	FALSE	10.1225109084477	0.911966180187509
"06101X0202/SP1"	"svr"	"Local"	100	FALSE	FALSE	FALSE	TRUE	10.1225109084477	0.911966180187509
"06101X0202/SP1"	"svr"	"Local"	100	TRUE	FALSE	FALSE	FALSE	6.72769360538203	0.402841899462199
"06101X0202/SP1"	"svr"	"Local"	100	TRUE	FALSE	FALSE	TRUE	6.78287125827579	0.409476869343815
"06101X0202/SP1"	"svr"	"Local"	100	TRUE	TRUE	FALSE	FALSE	6.91123537217184	0.425122013118052
"06101X0202/SP1"	"svr"	"Local"	100	TRUE	TRUE	FALSE	TRUE	6.98884380224298	0.434723276830175
"06101X0202/SP1"	"rf"	"Local"	100	FALSE	FALSE	FALSE	FALSE	5.29413972461363	0.249455465947866
"06101X0202/SP1"	"rf"	"Local"	100	FALSE	FALSE	FALSE	TRUE	5.29413972461363	0.249455465947866
"06101X0202/SP1"	"rf"	"Local"	100	TRUE	FALSE	FALSE	FALSE	16.3072150951947	2.36680144333562
"06101X0202/SP1"	"rf"	"Local"	100	TRUE	FALSE	FALSE	TRUE	16.3111987127176	2.36795793550953
"06101X0202/SP1"	"rf"	"Local"	100	TRUE	TRUE	FALSE	FALSE	16.3139731522925	2.3687635556313
"06101X0202/SP1"	"rf"	"Local"	100	TRUE	TRUE	FALSE	TRUE	16.1141547800114	2.31109228491093
"06101X0202/SP1"	"ARIMA"	"Local"	NA	FALSE	FALSE	FALSE	FALSE	4.05518406336697	0.146360326304059
"06101X0202/SP1"	"ARIMA"	"Local"	NA	TRUE	FALSE	FALSE	FALSE	3.85935741861567	0.132566023069533
"06101X0202/SP1"	"ARIMA"	"Local"	NA	TRUE	TRUE	FALSE	FALSE	NA	NA
"06101X0202/SP1"	"ARIMA"	"Local"	NA	FALSE	FALSE	FALSE	TRUE	4.05518406336697	0.146360326304059
"06101X0202/SP1"	"ARIMA"	"Local"	NA	TRUE	FALSE	FALSE	TRUE	3.8649256519518	0.132948828273509
"06101X0202/SP1"	"ARIMA"	"Local"	NA	TRUE	TRUE	FALSE	TRUE	3.8816269879052	0.13410032289721
"06102X0620/PZ"	"lm"	"Local"	100	FALSE	FALSE	FALSE	FALSE	1.42522452507445	0.00875464453640123
"06102X0620/PZ"	"lm"	"Local"	100	FALSE	FALSE	FALSE	TRUE	1.42522452507445	0.00875464453640123
"06102X0620/PZ"	"lm"	"Local"	100	TRUE	FALSE	FALSE	FALSE	10.4677946864059	0.472261274556857
"06102X0620/PZ"	"lm"	"Local"	100	TRUE	FALSE	FALSE	TRUE	10.6983957004973	0.493297889332034
"06102X0620/PZ"	"lm"	"Local"	100	TRUE	TRUE	FALSE	FALSE	5.40934828189309	0.126113573566754
"06102X0620/PZ"	"lm"	"Local"	100	TRUE	TRUE	FALSE	TRUE	5.54568981211164	0.132551025497987
"06102X0620/PZ"	"svr"	"Local"	100	FALSE	FALSE	FALSE	FALSE	8.02069730637034	0.277265731612239
"06102X0620/PZ"	"svr"	"Local"	100	FALSE	FALSE	FALSE	TRUE	8.02069730637034	0.277265731612239
"06102X0620/PZ"	"svr"	"Local"	100	TRUE	FALSE	FALSE	FALSE	7.39872451853566	0.235931352661955
"06102X0620/PZ"	"svr"	"Local"	100	TRUE	FALSE	FALSE	TRUE	7.3316428869828	0.231672534090487
"06102X0620/PZ"	"svr"	"Local"	100	TRUE	TRUE	FALSE	FALSE	10.0779645638745	0.437741374282144
"06102X0620/PZ"	"svr"	"Local"	100	TRUE	TRUE	FALSE	TRUE	10.177009788688	0.446387811309544
"06102X0620/PZ"	"rf"	"Local"	100	FALSE	FALSE	FALSE	FALSE	2.84794771036853	0.0349571457689147
"06102X0620/PZ"	"rf"	"Local"	100	FALSE	FALSE	FALSE	TRUE	2.84794771036853	0.0349571457689147
"06102X0620/PZ"	"rf"	"Local"	100	TRUE	FALSE	FALSE	FALSE	20.3147358129944	1.77866557972069
"06102X0620/PZ"	"rf"	"Local"	100	TRUE	FALSE	FALSE	TRUE	20.2613356822277	1.76932692624101
"06102X0620/PZ"	"rf"	"Local"	100	TRUE	TRUE	FALSE	FALSE	19.5494568723976	1.64718104351296
"06102X0620/PZ"	"rf"	"Local"	100	TRUE	TRUE	FALSE	TRUE	19.5389086161176	1.64540399155337
"06102X0620/PZ"	"ARIMA"	"Local"	NA	FALSE	FALSE	FALSE	FALSE	0.611176373806173	0.00160992282582231
"06102X0620/PZ"	"ARIMA"	"Local"	NA	TRUE	FALSE	FALSE	FALSE	0.602953378902855	0.00156689324989164
"06102X0620/PZ"	"ARIMA"	"Local"	NA	TRUE	TRUE	FALSE	FALSE	NA	NA
"06102X0620/PZ"	"ARIMA"	"Local"	NA	FALSE	FALSE	FALSE	TRUE	0.611176373806173	0.00160992282582231
"06102X0620/PZ"	"ARIMA"	"Local"	NA	TRUE	FALSE	FALSE	TRUE	0.604134110394746	0.00157303598571881
"06102X0620/PZ"	"ARIMA"	"Local"	NA	TRUE	TRUE	FALSE	TRUE	1.23104934867865	0.00653164945285455
"06104X0014/C32"	"lm"	"Local"	100	FALSE	FALSE	FALSE	FALSE	1.16061870158923	0.00705962433762915
"06104X0014/C32"	"lm"	"Local"	100	FALSE	FALSE	FALSE	TRUE	1.16061870158923	0.00705962433762915
"06104X0014/C32"	"lm"	"Local"	100	TRUE	FALSE	FALSE	FALSE	22.0747299538185	2.55383751298608
"06104X0014/C32"	"lm"	"Local"	100	TRUE	FALSE	FALSE	TRUE	22.0235438575365	2.54200774949297
"06104X0014/C32"	"lm"	"Local"	100	TRUE	TRUE	FALSE	FALSE	11.0623666273789	0.641355108754986
"06104X0014/C32"	"lm"	"Local"	100	TRUE	TRUE	FALSE	TRUE	11.0431419519513	0.639127894536254
"06104X0014/C32"	"svr"	"Local"	100	FALSE	FALSE	FALSE	FALSE	17.452713041655	1.59635089176863
"06104X0014/C32"	"svr"	"Local"	100	FALSE	FALSE	FALSE	TRUE	17.452713041655	1.59635089176863
"06104X0014/C32"	"svr"	"Local"	100	TRUE	FALSE	FALSE	FALSE	13.3242831460896	0.930443848974934
"06104X0014/C32"	"svr"	"Local"	100	TRUE	FALSE	FALSE	TRUE	13.6669142721306	0.978911439301891
"06104X0014/C32"	"svr"	"Local"	100	TRUE	TRUE	FALSE	FALSE	12.1767504367955	0.777079180621128
"06104X0014/C32"	"svr"	"Local"	100	TRUE	TRUE	FALSE	TRUE	12.4106383173512	0.807217746956524
"06104X0014/C32"	"rf"	"Local"	100	FALSE	FALSE	FALSE	FALSE	5.25755997309325	0.144867489452091
