dataset_name,DeepAR-G,DeepAR-G+eto,DeepAR-G+rain,DeepAR-G+rain+eto,DeepAR-L,DeepAR-L+eto,DeepAR-L+rain,DeepAR-L+rain+eto,LM,LM+eto,LM+rain,LM+rain+eto,NeuralProphet-G,NeuralProphet-G+eto,NeuralProphet-G+rain,NeuralProphet-G+rain+eto,NeuralProphet-L,NeuralProphet-L+eto,NeuralProphet-L+rain,NeuralProphet-L+rain+eto,Prophet,Prophet+eto,Prophet+rain,Prophet+rain+eto,RF,RF+eto,RF+rain,RF+rain+eto,SVR,SVR+eto,SVR+rain,SVR+rain+eto,XGB,XGB+eto,XGB+rain,XGB+rain+eto
06461X0018/F,7.732980262543905,2.1602485435854604,3.404256476556759,5.446079195120453,2.0990442945280834,1.436539905213707,2.533179348748191,1.7972129331093898,2.33322484418499,1.41510807008269,2.98417786254071,2.10258558624719,25.997167657256185,0.1263961455566668,0.1187934118365456,0.1249037096297909,1.0823136983227448,0.571245222078727,0.3407504345208387,1.01225610856046,1.028835884217863,1.0093940579448113,1.0893952912172944,1.125074725709339,2.50692455559974,0.328978517813646,7.56384662076082,7.72384206309039,2.58195834504088,0.383544437350128,3.08546843492943,2.88731559824883,2.31127266262139,8.0059967541965,8.86287334767746,12.6296499782268
06505X0080/FORC,63.12821316246573,19.74497722022882,38.69137059909898,51.03265940575305,36.83659198477988,21.40766033716951,23.33511350905552,28.305207875370968,13.1470664577014,5.59146340122957,17.7555275245143,7.86013328402966,131.51066844055515,1.1739430612531516,1.2323777135042389,1.4928106715273464,6.836429049459512,2.440151171898289,2.9058905653521063,2.16972057797696,6.70858108925571,6.578772780786662,7.150762318029076,7.240801738099251,9.68778099858919,11.7450531543854,8.0207072725572,8.00495754539324,8.5419175888853,8.04703519367662,6.06049237849125,7.94068914203608,13.9481373652739,35.379822867092,34.9681625014018,32.4030033140426
06512X0037/STREMY,32.114363414344254,5.631325466029686,16.047238145623535,21.934502352680624,3.029495494007828,8.312030891488268,17.56705200929682,10.363231076003029,7.51528284952123,2.765089798829,2.2589169515653,4.11872359635554,384.3560681881632,1.5085059326617711,1.7096699877363366,1.819311254277078,3.922302575692652,4.601283226820262,3.610682086199037,19.666602036879947,6.659693994161595,6.713003461342152,6.641956912407348,6.663850677966663,7.71852279883501,3.41440219213883,6.02731888587375,6.10497066458677,5.61114380000401,2.43546716041623,3.11497223747935,4.05101725318965,7.39594778839749,18.9374724607225,21.8513053926625,16.4081081634549
06518X0026/P2,194.6427740900457,42.3721060504572,68.39803014156794,121.37565887420386,15.837486632200186,2.4033321884214494,41.57066513769318,40.64045330187076,26.8017081299838,4.18915371647725,3.23471171311464,12.5847987330357,451.4569015776116,2.2716184387721867,3.018034133436513,3.4954045819269424,39.47580224180313,7.570137298525654,1.3358547791645752,26.37704819200193,28.890355623626466,28.912561591162447,28.891795154293565,28.821454578619328,23.0929026592744,14.62375750856,18.9685576495932,25.1942657216218,9.04713037087109,5.57849708346327,13.3287778851201,15.1243854391125,27.9977678718395,88.3170615090908,102.0978979696,98.5999014958019
06533X0070/F2,75.57446689359476,15.504026326568455,36.021350710815526,51.41838901695903,7.347467700066871,7.883138186019571,11.890641132510336,1.8179026197790904,9.76176544965071,1.73353456744352,7.01316266775536,8.06301572009346,135.6708577950797,1.2878311696089813,2.0997046922197304,2.434632984174665,3.381384518973209,2.845215838444072,1.4408231065475807,9.283277263339674,1.9547319534449008,1.96324027348986,2.0037456233068136,1.9885715754011104,10.7550989286462,2.90963584789042,7.96104265557549,8.10122566326604,10.9071871377192,3.37904509466264,10.1974663317977,9.56223079966236,9.95354396366349,37.0622953925342,31.0113102050552,34.4262546799141
06537X0103/VEIGY,175.03263424232154,95.05169843896536,119.50455809614266,215.3879287707176,10.099817879028418,7.340122556353423,6.625719819227476,7.050447152679716,0.382026295361217,3.6847412592594,5.88212911422724,3.213888074391,1278.6885126335997,1.9739160554108857,2.154651092424708,2.449469048964585,6.500868523110951,1.747511243478964,3.329730261413362,2.428466074821088,5.542084673907888,5.524817903048865,5.560979119349014,5.462330221786907,3.95736699629747,1.9796223331065,3.09334511687645,3.06101605800377,3.66931919899608,8.60462262900868,20.0063959357245,18.9429859700316,3.51561973154582,21.7145339839034,2.46126998335822,19.2919778810317
06591X0009/S,53.4304395434437,42.86313836398875,50.65365973502441,41.61634690755001,6.7999004581066655,8.50157157131659,7.682659848560881,44.90573696694048,12.6986439326072,18.6361312659558,39.8893631817328,22.842680751849,169.74433640941282,1.6821795277963427,1.5273537739355751,1.8338845570186413,12.082691738283849,1.934384089267838,1.86838639674603,2.3848784720802354,16.978024808488797,17.229292574670815,16.75002101451959,17.485854564436018,20.5073365879299,8.68150710357276,27.3145431885689,25.9375493859308,18.7253499927064,15.7061195500167,17.5206324029086,14.3868322758264,27.4764425587129,26.0655067793389,27.9118709252206,27.7838326804281
06607X0024/F,8.150449623501633,8.01453707040516,9.452738228858909,9.645149314993766,16.06131127240029,8.65052536979083,4.130295126492995,5.820145918368396,3.05794313809789,4.64488911717077,15.5422371948555,9.39521873702386,22.106158281308662,0.7878077890610298,0.6649837829663419,0.7738838797926301,8.350479065731472,1.1661697979253391,0.910201869332546,1.654115777334479,6.128756155462495,6.133590236467418,6.145174180162439,6.182645126139184,4.52378640800863,8.97297661017373,10.7810270853146,10.7599858483361,5.86727717789966,6.61106668130693,5.92697849842753,5.98141549224482,13.720852801196,13.0383117469454,9.09640317207328,11.8818400100704
06608X0027/AC-3,14.40561632350332,16.42140539061126,23.454520933087995,31.89312615206164,15.18744747343304,4.434172139237628,5.607279448564127,10.142583653205564,1.68522514112449,5.88552687129404,10.7787743718606,5.1376333443878,44.74074674684086,1.8860733441644744,1.5406099587304098,1.7234684173484676,10.425302088883374,6.232276414027226,1.655029975323833,2.0094850609428594,8.89026543236424,8.628191444934412,8.81631861041832,8.42231886563,7.22775317168324,11.2061655011403,16.6208356317633,15.4018612322925,2.10303830299633,9.48205610065163,6.72378686418325,6.26938295168674,10.6474085495313,22.1153731870889,25.1855331033924,21.1084381034744
06617X0042/S,5.961005707682035,12.544501598050788,15.66929910746414,18.84758265076492,9.412632082471308,12.377072355983143,7.361140589525172,15.007939196298864,2.48259526116078,5.85732346977617,7.61522753653329,3.76017721198454,32.45216717264645,2.250542866929337,1.912368366704524,2.215405860844018,6.7895295021611455,5.479012056821456,1.804037260590404,2.41402778085176,5.790275168865381,5.7761109211116,5.760624092173427,5.780901354825828,6.67322939187286,6.01468225134973,17.4489324598398,13.14452972005,3.87407067196526,9.90877482136639,5.45925749737644,5.50422254578292,12.1694174442622,18.2907631644162,20.6661726690063,23.0583449135928
