,item_id,MSE,abs_error,abs_target_sum,abs_target_mean,seasonal_error,MASE,MAPE,sMAPE,MSIS,QuantileLoss[0.1],Coverage[0.1],QuantileLoss[0.5],Coverage[0.5],QuantileLoss[0.9],Coverage[0.9],model,learningtime,use_exo_rain,use_exo_evo,rmse,rmsse
0,00172X0037/P1,155.69620505712365,1026.1607666015625,5400.97021484375,58.07494854670699,0.2097349947682501,52.609183078119045,0.20732202837544103,0.1813804462391843,1441.8363571647085,1487.997622680664,0.8387096774193549,1026.1607246398926,0.8494623655913979,238.24039535522454,0.956989247311828,DeepAREstimator,189.7212312221527,False,False,12.477828539338232,28.014424126047544
0,00178X0003/S1,0.1136350324076991,29.306663513183594,3232.219970703125,34.755053448420696,0.032191184928955424,9.789183430672779,0.009104258911584014,0.009113419440484816,41.17123034012663,11.141333007812502,0.053763440860215055,29.306663513183594,0.23655913978494625,5.484432983398437,0.8924731182795699,DeepAREstimator,190.67689418792725,False,False,0.3370979566946366,7.562655307134093
0,00182X0010/P1,29.579180317540324,379.41326904296875,1477.4100341796875,15.886129399781586,0.17222906456589418,23.68771252771695,0.5519493267100345,0.309994625788863,380.13014214749177,433.5427084922791,0.6989247311827957,379.413254737854,0.8602150537634409,103.89349880218502,0.9139784946236559,DeepAREstimator,196.42328262329102,False,False,5.438674500054248,17.017744644687845
0,00182X0031/P,23.33209950436828,311.965576171875,1827.7398681640625,19.653116861979168,0.6625981761898071,5.062598542418846,0.21639151214271463,0.1700192113076487,56.359905378633876,248.36065216064458,0.25806451612903225,311.965594291687,0.6881720430107527,116.96844348907467,1.0,DeepAREstimator,195.32753920555115,False,False,4.83033120027688,2.1450579681650703
0,00197X0049/F2,0.7828516806325605,75.63507080078125,318.0899963378906,3.420322541267641,0.014936108641076076,54.45061700706827,0.24501656973233787,0.21308035491615213,1788.9442517123744,120.89604077339173,1.0,75.63507771492004,1.0,16.676992797851558,1.0,DeepAREstimator,192.652676820755,False,False,0.8847890599643288,38.9525957518943
0,00202A0460/PZ12,0.11621522390714256,25.150663375854492,1232.380126953125,13.251399214549732,0.011997165129300942,22.541761965090494,0.02018362347797681,0.020503200510496734,189.84155555810025,8.875911521911622,0.0,25.150667190551758,0.0,16.409078025817873,0.3655913978494624,DeepAREstimator,177.97062373161316,False,False,0.34090354047317045,20.07217363453081
0,00203A0359/PZ2,0.09352308704007056,19.841585159301758,1473.4300537109375,15.843333910870296,0.028353050654384686,7.524776810004901,0.013499179194050451,0.013633599845311975,62.263743635993414,5.455618286132811,0.043010752688172046,19.841586112976074,0.6559139784946236,14.396386528015135,0.7634408602150538,DeepAREstimator,187.611483335495,False,False,0.30581544604560207,6.240524542470396
0,00207X0133/F1,0.24675906601772513,43.87189865112305,264.7200012207031,2.846451626029066,0.02273071224070024,20.753456412436115,0.16857433319091797,0.15375630573559834,407.14825968825147,50.00883674621582,0.9354838709677419,43.871904373168945,0.978494623655914,11.73518118858337,1.0,DeepAREstimator,194.66569256782532,False,False,0.4967484937246666,14.182202348012712
0,00216X0073/PZ3,2.069221906764533,106.9885482788086,1455.999755859375,15.655911353326612,0.048679595528425226,23.632375847285793,0.07460687493765226,0.0792572626503565,415.1722065924828,31.628660011291505,0.0,106.98855113983154,0.043010752688172046,113.02794895172117,0.21505376344086022,DeepAREstimator,189.9224317073822,False,False,1.4384790254864799,20.08906243137
0,00225X0077/FC2,0.04379018660514585,11.921121597290039,340.2900085449219,3.6590323499453965,0.011741600271316146,10.917089684087722,0.03865579379502163,0.03666994135866883,197.0172577458187,11.311358785629274,0.22580645161290322,11.921121597290039,1.0,4.589871215820312,1.0,DeepAREstimator,187.64279198646545,False,False,0.20926104894400643,12.438019840931519
0,00238X0037/F,8.406007828251008,236.36741638183594,1520.849853515625,16.353224231350808,0.02347373691600361,108.27356255546022,0.15869118064962406,0.17764392975837953,3313.520978546604,54.43957118988038,0.0,236.36741542816162,0.0,359.7091386795044,0.0,DeepAREstimator,192.5242326259613,False,False,2.899311612823121,67.91906822736502
0,00241X0012/P1,0.488540526359312,58.54582595825195,3785.97021484375,40.70935714885753,0.03373875687938136,18.658808697498387,0.015430347893827705,0.015575917818213022,132.2787178497239,20.55111312866211,0.0,58.54582595825195,0.010752688172043012,39.28389587402344,0.27956989247311825,DeepAREstimator,185.2150022983551,False,False,0.6989567414077298,12.633932230080644
0,00245X0003/P,3.180707705918179,151.84088134765625,3175.429931640625,34.144407867103496,0.028069096721860396,58.167089061614654,0.048315530182212914,0.04978185058921896,1223.082689053759,39.46331253051759,0.0,151.84090423583984,0.0,189.2253787994385,0.03225806451612903,DeepAREstimator,171.00658202171326,False,False,1.7834538698598792,41.08144704720841
0,00253X0044/PZ1,1.363944104922715,95.38935852050781,3731.780029296875,40.126666981686824,0.036256496792318016,28.28988230654311,0.025475673778082734,0.025901004832278016,590.5816519628593,25.70874862670898,0.0,95.38935470581055,0.0,114.66686401367188,0.11827956989247312,DeepAREstimator,170.46766638755798,False,False,1.1678801757555075,24.754600878535456
0,00254X0037/PZ1,1.0426337129326277,84.70745849609375,1322.0299072265625,14.215375346522178,0.029077137244351375,31.32470983647859,0.06344466055593183,0.06603145599365234,836.5445651386382,21.01793212890625,0.0,84.7074670791626,0.0,119.6197027206421,0.06451612903225806,DeepAREstimator,174.315447807312,False,False,1.0210943702384359,26.759630503526214
0,00263X0006/P1,0.15215152822515016,34.933780670166016,1382.9698486328125,14.870643533686156,0.024992905349117626,15.02954718428126,0.02514715092156523,0.02479507077124811,105.66598598519333,25.316287231445315,0.9032258064516129,34.93377494812012,1.0,10.657112503051758,1.0,DeepAREstimator,177.40662956237793,False,False,0.3900660562329798,10.857688459327886
0,00263X0129/PZASA4,0.012045444980744393,5.421512603759766,3023.409912109375,32.50978400117607,0.004912459901086651,11.866933394435346,0.0017934537702991116,0.001798826680388502,160.91820093677373,5.176140975952149,0.0,5.421512603759766,0.24731182795698925,4.192519378662108,0.9139784946236559,DeepAREstimator,176.6788318157196,False,False,0.10975174249525331,10.910818269290658
0,00271X0002/P2,0.09444187533470892,27.431432723999023,1890.7899169921875,20.33107437626008,0.02684810293606543,10.986312250662293,0.014502358692948537,0.014384651696810158,42.564924787059546,6.64464340209961,0.4838709677419355,27.431432723999023,1.0,10.655229568481444,1.0,DeepAREstimator,178.5362160205841,False,False,0.30731396866187016,7.7214294158779495
0,00275X0005/P1,0.1689608379076886,34.51873016357422,877.6599731445312,9.437204012306788,0.008447703060469693,43.937285542227826,0.03935958749504499,0.03843097020221013,810.2185474964433,38.17023220062255,0.9247311827956989,34.5187292098999,1.0,9.658489608764647,1.0,DeepAREstimator,174.45288968086243,False,False,0.41104846175078746,26.633565514936926
0,00281X0002/F1,0.5001333913495464,62.16083526611328,924.050048828125,9.936022030409946,0.03893516168625954,17.166901309315264,0.06739174935125536,0.06484677201958113,287.3748396181118,68.28042678833008,0.946236559139785,62.160834312438965,0.989247311827957,16.668685150146477,1.0,DeepAREstimator,174.12223291397095,False,False,0.7072010968243377,13.766869191535848
0,00281X0004/F1,0.8452454433646254,83.19377136230469,2716.090087890625,29.205269762264784,0.01858019704678811,48.145704755577,0.030649497944821594,0.03015727125188356,985.5568121335288,103.95863418579101,0.989247311827957,83.19377136230469,1.0,21.610349273681642,1.0,DeepAREstimator,175.28207564353943,False,False,0.919372309439775,27.322741340828205
0,00286X0405/PZST2,0.03282144249126475,16.344703674316406,2001.9801025390625,21.526667769237232,0.006379572069029981,27.54879167014298,0.00816418086328814,0.008198608634292438,84.0514793374468,6.18836669921875,0.0,16.344703674316406,0.0,5.44091911315918,0.22580645161290322,DeepAREstimator,177.58113503456116,False,False,0.18116689126676747,2.4444003099359017
0,00291X0031/P1,0.053373941811182164,19.332599639892578,2329.979736328125,25.053545551915324,0.009441547240344371,22.01730396416825,0.008283567044042772,0.008240514545030492,106.62823573256506,10.73706588745117,0.5483870967741935,19.332599639892578,1.0,7.1892276763915985,1.0,DeepAREstimator,181.4820671081543,False,False,0.23102801088002764,16.822875255498147
0,00326X0018/P,0.22933260599772134,43.6152229309082,2912.08984375,31.312794018817204,0.022049226413335045,21.26972089354405,0.014963357679305537,0.01484654026646768,153.05884082591908,33.096299743652345,0.9354838709677419,43.61522102355957,1.0,13.653166580200192,1.0,DeepAREstimator,189.9185996055603,False,False,0.4788868404933689,11.47812328871924
0,00327X0059/P11,0.15982982676516297,32.29014205932617,2641.570068359375,28.4039792296707,0.04290108561120889,8.093171155188427,0.012107810666484217,0.012016429696031797,37.24467275383513,3.968942260742188,0.1827956989247312,32.29014205932617,1.0,14.960749053955073,1.0,DeepAREstimator,188.9074158668518,False,False,0.3997872268659455,6.817696914378373
0,00331X0051/F.SEP,4.088384156586022,167.40625,2870.250244140625,30.862905850974464,0.07203028724479044,24.990421018087282,0.05902386224398049,0.06133113368864982,466.6137897881387,45.37944488525391,0.0,167.40624237060547,0.0,199.6687160491943,0.043010752688172046,DeepAREstimator,182.09723663330078,False,False,2.021975310577758,6.143692940310469
0,00332X0007/S1,0.9042195145801831,77.07820129394531,2019.5499267578125,21.71559061029906,0.027950786946229444,29.65204038691872,0.038401367843792,0.037434308759627805,600.4906980004803,93.15297622680664,0.8817204301075269,77.07819175720215,1.0,20.385441589355462,1.0,DeepAREstimator,175.91761541366577,False,False,0.9509045770108497,20.67347551800907
0,00332X0036/P,0.025434437618460707,11.689041137695312,4713.56005859375,50.683441490255376,0.015338399429429609,8.19437614479274,0.002481307714216171,0.0024802490908612486,87.13180653004741,6.455722045898437,0.010752688172043012,11.689041137695312,0.6451612903225806,8.08582534790039,0.989247311827957,DeepAREstimator,187.48807430267334,False,False,0.159481778327371,7.167250289263901
0,00335X0005/S1,0.09148175229308425,26.450103759765625,5401.16015625,58.07699092741935,0.007004213852167017,40.60551602931846,0.004898178321059032,0.0048846032029838974,195.59839691655162,2.9919692993164064,0.1935483870967742,26.450103759765625,0.9247311827956989,12.048691558837888,1.0,DeepAREstimator,189.4628677368164,False,False,0.30245950521199405,28.443210469275105
0,00338X0014/P,2.72830561155914,136.74549865722656,4801.4697265625,51.628706737231184,0.027463341571683293,53.539796027871354,0.028432792232882594,0.02792630913437054,1113.0671428665166,165.79724121093753,0.9139784946236559,136.74548721313477,1.0,35.89273452758788,1.0,DeepAREstimator,189.51363372802734,False,False,1.6517583393339172,37.357165443522234
0,00341X0050/PZ1,2.865144791141633,129.85928344726562,5223.31005859375,56.164624285954304,0.05184570399156634,26.932537773631804,0.025032343402985605,0.02456455333258516,362.726050522057,116.69168395996095,0.7741935483870968,129.85928344726562,1.0,38.84726028442382,1.0,DeepAREstimator,193.71231889724731,False,False,1.6926738584682026,19.18211663477435
0,00342X0025/S1,2.742460681546119,135.71153259277344,3016.330078125,32.433656754032256,0.021452904198895232,68.02173625495855,0.04493465731220861,0.04627519012779318,1922.0478641152868,32.45926208496094,0.0,135.71153450012207,0.0,197.33398056030273,0.010752688172043012,DeepAREstimator,197.69783449172974,False,False,1.6560376449664782,49.20236263260895
0,00347X0002/P,6.024537445396505,203.57948303222656,4125.67041015625,44.362047421034944,0.03963558198826831,55.22882696459916,0.049234195422100765,0.0508086553183935,1429.5851682697835,50.052004241943365,0.0,203.5794906616211,0.0,284.07343826293953,0.043010752688172046,DeepAREstimator,198.41644310951233,False,False,2.454493317447922,40.74676643677145
0,00365X0003/P1,0.5711227745138189,58.033363342285156,2398.4697265625,25.789997059811828,0.018338840266172208,34.02694230046381,0.024206089717085644,0.024643454500423965,455.94343483367135,17.893000030517577,0.0,58.033363342285156,0.010752688172043012,54.79508247375489,0.25806451612903225,DeepAREstimator,178.0451419353485,False,False,0.7557266533038377,27.96154542193086
0,00376X0210/PZ1,0.23108162418488534,40.94407272338867,3112.02978515625,33.46268586189516,0.007818251834116555,56.311673738480756,0.013125996435842207,0.01322808188776816,704.6117007182156,12.349491119384767,0.0,40.94407272338867,0.010752688172043012,40.25180740356445,0.17204301075268819,DeepAREstimator,183.2384374141693,False,False,0.4807095008265234,28.823955757374144
0,00377X0051/S1,0.31851198339975006,50.81199264526367,4078.139892578125,43.85096658686156,0.007127273494577837,76.6584182198589,0.012454235425559424,0.012536630835584414,644.0702652806572,15.831976318359374,0.0,50.81199264526367,0.0,41.37817306518555,0.053763440860215055,DeepAREstimator,189.76847672462463,False,False,0.564368659122519,43.11450088106378
0,00378X0162/PZCAT4,0.1094202636390604,29.453617095947266,2119.960205078125,22.795271022345432,0.011107432577094364,28.512940139252613,0.0138840393353534,0.01398871406432121,262.31785722426815,8.933038330078123,0.0,29.453617095947266,0.0,26.16993751525879,0.021505376344086023,DeepAREstimator,175.76226162910461,False,False,0.3307873389944972,19.592605562052327
0,00384X0296/PZ4,0.14693233531008484,27.019794464111328,3362.47998046875,36.155698714717744,0.04303362693371392,6.7513580668625535,0.008102381742128762,0.008045162564964705,44.99545652844297,10.090528106689453,0.15053763440860216,27.019794464111328,0.956989247311828,15.01511306762695,1.0,DeepAREstimator,171.56355571746826,False,False,0.3833175384848505,6.005368371652298
0,00387X0184/PZCC1,0.12552805869810044,23.911182403564453,350.3599853515625,3.7673116704469085,0.02846190402477317,9.033460586002363,0.07077510382539483,0.07311525139757381,91.95889196202232,9.623081541061401,0.021505376344086023,23.91118359565735,0.21505376344086022,17.957303762435917,0.5053763440860215,DeepAREstimator,167.71593165397644,False,False,0.35429939133182325,8.179948942075836
0,00406X0029/PAEP,0.4713733632077453,39.20363235473633,601.6099853515625,6.468924573672715,0.04647894307329256,9.069578739283363,0.07830626990205498,0.07029778470275222,154.2023341523668,41.46848859786987,0.21505376344086022,39.203636169433594,0.45161290322580644,10.784592723846433,0.9354838709677419,DeepAREstimator,170.9480175971985,False,False,0.6865663574686319,8.355111284964075
0,00442X0050/P4,0.05307319087366904,19.700550079345703,1077.5599365234375,11.586665984122984,0.007098905181523696,29.84035797129127,0.018288420092674992,0.018488950626824492,311.7333427762899,5.898332405090333,0.0,19.70055103302002,0.0,18.05565395355225,0.08602150537634409,DeepAREstimator,168.5537350177765,False,False,0.23037619424252376,18.06069306104948
0,00443X0042/S1,0.09043743789836925,17.23093032836914,3370.399658203125,36.24085653981855,0.039029834059477415,4.747107570398746,0.005065155606116018,0.00507035659205529,42.087606634430564,9.223735809326172,0.08602150537634409,17.23093032836914,0.7204301075268817,11.624291229248048,0.9139784946236559,DeepAREstimator,171.80473947525024,False,False,0.30072817942183144,2.973743626505257
0,00444X0008/S1,0.095786012629027,14.419185638427734,3687.140625,39.646673387096776,0.013663030607238856,11.34777571109805,0.0038811125422036777,0.003909344955157208,140.87605554086764,9.428433990478515,0.0,14.419185638427734,0.3333333333333333,13.047320556640624,0.8494623655913979,DeepAREstimator,169.772474527359,False,False,0.30949315441383674,17.759665281219135
0,00445X0006/P,23.247624222950268,348.13031005859375,4286.3193359375,46.08945522513441,0.08843349992975036,42.329396329109805,0.0857770622417491,0.07971233449956422,979.226986864135,441.5287658691406,0.8924731182795699,348.1303291320801,1.0,90.33237304687499,1.0,DeepAREstimator,171.23727917671204,False,False,4.82157901759893,33.847282236851996
0,00453X0026/P,0.02933277109617828,14.620826721191406,4436.6103515625,47.70548765120968,0.006725000759689829,23.37742346332407,0.0032961038492059194,0.003289843438774027,233.25288510828952,5.148912048339844,0.0,14.620826721191406,0.8709677419354839,10.154747009277342,1.0,DeepAREstimator,169.477370262146,False,False,0.17126812632880142,12.968884977049182
0,00461X0040/FE2,0.01165254141694756,8.934419631958008,2561.560302734375,27.543659169186828,0.014391860745272477,6.675233314231522,0.0034789705789217383,0.0034721859039798858,57.38406689812653,3.0627185821533205,0.0,8.934419631958008,0.8602150537634409,5.93305549621582,1.0,DeepAREstimator,172.78092503547668,False,False,0.10794693796929841,2.400876776812774
0,00463X0036/H1,1.564766340358283,110.58534240722656,4198.5302734375,45.14548681115591,0.013213432517821226,89.99097711361237,0.026327602324947234,0.02594913205792827,1660.9059025016045,131.19303131103516,1.0,110.58533477783203,1.0,29.558528900146477,1.0,DeepAREstimator,169.20330500602722,False,False,1.2509062076583852,54.01108380828868
0,00465X0007/F,0.1033047604304488,28.00640106201172,6838.92041015625,73.53677860383064,0.008083301982888666,37.255084379931674,0.004094898059803952,0.004085978192667808,294.7543037707511,7.443618774414062,0.021505376344086023,28.00640106201172,0.8924731182795699,16.522276306152335,1.0,DeepAREstimator,170.8376989364624,False,False,0.3214105792136419,24.26275167070165
0,00471X0095/PZ2013,1.5029319845220095,97.65393829345703,1296.8597412109375,13.944728400117608,0.03003312962573115,34.96280142385962,0.07461949317686019,0.07863404673914756,898.5126470561162,23.78789539337158,0.0,97.65393257141113,0.0,138.24058952331544,0.03225806451612903,DeepAREstimator,169.52625441551208,False,False,1.2259412647113277,29.63993693082728
0,00474X0011/F,0.023805913104805895,9.715835571289062,7484.73974609375,80.48107253864248,0.008906796370080676,11.72939695577304,0.0012977796216164866,0.001298873334802607,253.47993931358573,12.557386779785158,0.0,9.715835571289062,0.6021505376344086,11.228167724609373,1.0,DeepAREstimator,171.85141468048096,False,False,0.15429164949797475,8.102538377108212
0,00478X0155/PZ,0.1025298333937122,28.644075393676758,2717.260009765625,29.217849567372312,0.022304791271319842,13.808728669016187,0.010566888957895258,0.010506133879384687,67.81194323231284,3.986845397949219,0.12903225806451613,28.644075393676758,1.0,13.555604171752929,1.0,DeepAREstimator,171.1104872226715,False,False,0.3202028004151622,8.196342821554804
0,00482X0025/P,0.016467166203324512,8.669090270996094,3819.6904296875,41.071940104166664,0.0183814753303582,5.071193837491408,0.0022743648739271265,0.0022724168274992256,61.423791293858415,6.587034606933595,0.021505376344086023,8.669090270996094,0.27956989247311825,6.007933807373044,1.0,DeepAREstimator,170.62763118743896,False,False,0.128324456762242,3.4645159559162098
0,00484X0018/S1,0.018865666081828457,12.25701904296875,4974.07958984375,53.48472677251344,0.010265003715258778,12.839343008899583,0.0024644854248210947,0.00246128584108045,96.95027743857275,3.312454223632813,0.0,12.25701904296875,0.8817204301075269,7.522841644287108,1.0,DeepAREstimator,169.56417751312256,False,False,0.13735234283341677,7.318326996250876
0,00487X0015/S1,0.6450536174158896,65.58383178710938,2962.11962890625,31.850748697916668,0.014278272853549826,49.38990167562065,0.02216369362287624,0.021846673821890226,822.9675496159805,71.31192321777344,0.989247311827957,65.58383560180664,1.0,18.1026683807373,1.0,DeepAREstimator,167.09314942359924,False,False,0.803152300261843,29.07713863273709
0,00491X0013/P,0.005792631897875058,5.443084716796875,1967.7899169921875,21.159031365507392,0.013663034217931962,4.283659963093367,0.002750042946107926,0.0027559585468743437,40.68367376466601,4.203205871582032,0.0,5.443084716796875,0.08602150537634409,2.1601974487304685,0.967741935483871,DeepAREstimator,168.32434272766113,False,False,0.07610934172540883,3.743742624736979
0,00493X0346/PZ1,4.058542887369792,162.05133056640625,1052.5,11.317204301075268,0.08920491729028632,19.533535576014383,0.15579005210630356,0.17315546671549478,216.68209233937387,49.08481664657594,0.0,162.0513334274292,0.043010752688172046,141.74227170944215,0.16129032258064516,DeepAREstimator,169.28360199928284,False,False,2.0145825590850803,14.225688708340442
0,00496X0019/S1,0.05464952735490696,21.104307174682617,1479.18994140625,15.905268187163978,0.010023663182761846,22.63923178570393,0.014255359608639953,0.014147618765472084,124.72649863554285,13.676139640808104,0.7741935483870968,21.104305267333984,1.0,6.964984703063963,1.0,DeepAREstimator,168.02686595916748,False,False,0.23377238364466185,13.552771975008993
0,00497X0018/S1,2.260414533717658,135.37547302246094,5295.64990234375,56.94247206821237,0.052238511294479116,27.865461926117053,0.02561920432634251,0.025271610547137516,255.19702056680066,116.4086196899414,0.967741935483871,135.37546920776367,1.0,41.191353607177724,1.0,DeepAREstimator,170.38139295578003,False,False,1.503467503379324,18.669095967613853
0,00501X0017/S1,0.00932408276424613,7.1156158447265625,2337.510009765625,25.13451623403898,0.008693785335687005,8.800769213419619,0.003044052790570003,0.0030510976750363584,80.48872063056139,5.057512664794922,0.0,7.1156158447265625,0.10752688172043011,2.557168579101563,0.967741935483871,DeepAREstimator,169.05363035202026,False,False,0.09656129019563756,6.764975538180195
0,00502X0003/S1,3.213382844002016,96.92935180664062,763.9299926757812,8.214300996513776,0.13589210347772718,7.669695795575688,0.26581946752404656,0.16511036247335453,178.03081070690544,119.15734252929687,0.22580645161290322,96.92934989929199,0.27956989247311825,31.340069198608393,0.5376344086021505,DeepAREstimator,168.68387508392334,False,False,1.7925910978251611,4.952830124219725
0,00506X0007/P,0.015293535365853258,8.941556930541992,1904.8699951171875,20.482473065776208,0.01813535604553656,5.30156525216671,0.004693941723915839,0.004698708493222473,38.16373445749007,2.9661281585693358,0.0,8.941556930541992,0.7849462365591398,5.434690093994139,0.9032258064516129,DeepAREstimator,167.4222548007965,False,False,0.12366703427289448,4.774488395474572
0,00512X0206/P,0.37634531656901044,50.367855072021484,191.6499786376953,2.060752458469842,0.19390441634561345,2.793076350147576,0.28657566603793894,0.3265848877609417,13.653300899517061,20.74950088858605,0.043010752688172046,50.36785238981247,0.23655913978494625,17.76732515096664,0.6666666666666666,DeepAREstimator,170.15097975730896,False,False,0.6134698986657866,1.7104471196745306
0,00516X0059/S1,0.018736399630064605,7.815942764282227,1472.0701904296875,15.828711725050404,0.0132087115365862,6.3626490049447675,0.005384266376495361,0.00534873559910764,79.75878385420934,6.795309829711915,0.23655913978494625,7.815942764282227,0.4731182795698925,3.305146980285644,1.0,DeepAREstimator,168.30429410934448,False,False,0.13688096883812814,5.902640259511098
0,00578X0002/S1,0.2414681629468036,43.46750259399414,4610.8203125,49.57871303763441,0.01664459293508101,28.080740864835988,0.009410686390374297,0.009361298494441535,106.76266998007122,12.953519439697265,0.44086021505376344,43.46750259399414,1.0,17.3366226196289,1.0,DeepAREstimator,167.9397144317627,False,False,0.4913941014570724,19.01128159700032
