"id_piezo"	"id_method_ML"	"type"	"r"	"use_exo_rain"	"use_exo_eto"	"use_exo_bdlisa"	"approx_exo"	"rmsse"	"mse"
"08733X0016/F1"	"lm"	"Local"	100	FALSE	FALSE	FALSE	FALSE	1.18552942698979	0.00177233611821891
"08733X0016/F1"	"lm"	"Local"	100	FALSE	FALSE	FALSE	TRUE	1.18552942698979	0.00177233611821891
"08733X0016/F1"	"lm"	"Local"	100	TRUE	FALSE	FALSE	FALSE	4.9493871876222	0.0308904525361446
"08733X0016/F1"	"lm"	"Local"	100	TRUE	FALSE	FALSE	TRUE	4.567895308303	0.0263119899534093
"08733X0016/F1"	"lm"	"Local"	100	TRUE	TRUE	FALSE	FALSE	1.52480014592793	0.00293188722305716
"08733X0016/F1"	"lm"	"Local"	100	TRUE	TRUE	FALSE	TRUE	1.22178905026759	0.00188240847061984
"08733X0016/F1"	"svr"	"Local"	100	FALSE	FALSE	FALSE	FALSE	2.62714333800305	0.00870340009706821
"08733X0016/F1"	"svr"	"Local"	100	FALSE	FALSE	FALSE	TRUE	2.62714333800305	0.00870340009706821
"08733X0016/F1"	"svr"	"Local"	100	TRUE	FALSE	FALSE	FALSE	0.984016163651488	0.001221028710402
"08733X0016/F1"	"svr"	"Local"	100	TRUE	FALSE	FALSE	TRUE	0.961662660978963	0.00116618357059131
"08733X0016/F1"	"svr"	"Local"	100	TRUE	TRUE	FALSE	FALSE	0.93744867954511	0.00110819558218519
"08733X0016/F1"	"svr"	"Local"	100	TRUE	TRUE	FALSE	TRUE	0.926085687378201	0.00108149310671457
"08733X0016/F1"	"rf"	"Local"	100	FALSE	FALSE	FALSE	FALSE	0.660045728839076	0.000549375719644873
"08733X0016/F1"	"rf"	"Local"	100	FALSE	FALSE	FALSE	TRUE	0.660045728839076	0.000549375719644873
"08733X0016/F1"	"rf"	"Local"	100	TRUE	FALSE	FALSE	FALSE	0.908362239121991	0.00104049394085052
"08733X0016/F1"	"rf"	"Local"	100	TRUE	FALSE	FALSE	TRUE	0.904035225769918	0.00103060469684994
"08733X0016/F1"	"rf"	"Local"	100	TRUE	TRUE	FALSE	FALSE	1.02495936268965	0.00132475236968784
"08733X0016/F1"	"rf"	"Local"	100	TRUE	TRUE	FALSE	TRUE	0.996822485526078	0.00125301728772908
"08733X0016/F1"	"ARIMA"	"Local"	NA	FALSE	FALSE	FALSE	FALSE	0.982715768775797	0.00121780362046783
"08733X0016/F1"	"ARIMA"	"Local"	NA	TRUE	FALSE	FALSE	FALSE	1.05946155887376	0.00141544115292191
"08733X0016/F1"	"ARIMA"	"Local"	NA	TRUE	TRUE	FALSE	FALSE	NA	NA
"08733X0016/F1"	"ARIMA"	"Local"	NA	FALSE	FALSE	FALSE	TRUE	0.982715768775797	0.00121780362046783
"08733X0016/F1"	"ARIMA"	"Local"	NA	TRUE	FALSE	FALSE	TRUE	1.03559620698713	0.00135239112903273
"08733X0016/F1"	"ARIMA"	"Local"	NA	TRUE	TRUE	FALSE	TRUE	0.980712314602228	0.00121284323047548
"08742X0058/P4"	"lm"	"Local"	100	FALSE	FALSE	FALSE	FALSE	4.25585345412561	0.0306608692215606
"08742X0058/P4"	"lm"	"Local"	100	FALSE	FALSE	FALSE	TRUE	4.25585345412561	0.0306608692215606
"08742X0058/P4"	"lm"	"Local"	100	TRUE	FALSE	FALSE	FALSE	7.82858902785857	0.103747615114269
"08742X0058/P4"	"lm"	"Local"	100	TRUE	FALSE	FALSE	TRUE	5.34628210389021	0.048385460078561
"08742X0058/P4"	"lm"	"Local"	100	TRUE	TRUE	FALSE	FALSE	3.26414539729757	0.0180364110302916
"08742X0058/P4"	"lm"	"Local"	100	TRUE	TRUE	FALSE	TRUE	2.08472361116851	0.00735712445818521
"08742X0058/P4"	"svr"	"Local"	100	FALSE	FALSE	FALSE	FALSE	11.7477836649728	0.233626989872366
"08742X0058/P4"	"svr"	"Local"	100	FALSE	FALSE	FALSE	TRUE	11.7477836649728	0.233626989872366
"08742X0058/P4"	"svr"	"Local"	100	TRUE	FALSE	FALSE	FALSE	1.81182535883229	0.00555704355048493
"08742X0058/P4"	"svr"	"Local"	100	TRUE	FALSE	FALSE	TRUE	1.74904772293253	0.00517862485511653
"08742X0058/P4"	"svr"	"Local"	100	TRUE	TRUE	FALSE	FALSE	2.53680257704092	0.0108939273076624
"08742X0058/P4"	"svr"	"Local"	100	TRUE	TRUE	FALSE	TRUE	2.81304541904685	0.013395675581027
"08742X0058/P4"	"rf"	"Local"	100	FALSE	FALSE	FALSE	FALSE	11.0441923574186	0.206480506536312
"08742X0058/P4"	"rf"	"Local"	100	FALSE	FALSE	FALSE	TRUE	11.0441923574186	0.206480506536312
"08742X0058/P4"	"rf"	"Local"	100	TRUE	FALSE	FALSE	FALSE	4.77048122434373	0.0385243672577321
"08742X0058/P4"	"rf"	"Local"	100	TRUE	FALSE	FALSE	TRUE	4.80451637507215	0.0390760348659652
"08742X0058/P4"	"rf"	"Local"	100	TRUE	TRUE	FALSE	FALSE	7.21525357260329	0.088128084298167
"08742X0058/P4"	"rf"	"Local"	100	TRUE	TRUE	FALSE	TRUE	6.87991852744671	0.0801267860593068
"08742X0058/P4"	"ARIMA"	"Local"	NA	FALSE	FALSE	FALSE	FALSE	3.79601027813553	0.0243930379768856
"08742X0058/P4"	"ARIMA"	"Local"	NA	TRUE	FALSE	FALSE	FALSE	3.75247349506527	0.0238367147475855
"08742X0058/P4"	"ARIMA"	"Local"	NA	TRUE	TRUE	FALSE	FALSE	NA	NA
"08742X0058/P4"	"ARIMA"	"Local"	NA	FALSE	FALSE	FALSE	TRUE	3.79601027813553	0.0243930379768856
"08742X0058/P4"	"ARIMA"	"Local"	NA	TRUE	FALSE	FALSE	TRUE	3.76175773607801	0.0239548126254624
"08742X0058/P4"	"ARIMA"	"Local"	NA	TRUE	TRUE	FALSE	TRUE	3.82214508087223	0.0247300769975044
"08742X0063/P.T9L"	"lm"	"Local"	100	FALSE	FALSE	FALSE	FALSE	11.662424257563	0.167613958467793
"08742X0063/P.T9L"	"lm"	"Local"	100	FALSE	FALSE	FALSE	TRUE	11.662424257563	0.167613958467793
"08742X0063/P.T9L"	"lm"	"Local"	100	TRUE	FALSE	FALSE	FALSE	6.07110713954592	0.0454222145774932
"08742X0063/P.T9L"	"lm"	"Local"	100	TRUE	FALSE	FALSE	TRUE	3.64304370771142	0.0163554039099351
"08742X0063/P.T9L"	"lm"	"Local"	100	TRUE	TRUE	FALSE	FALSE	3.07960219499918	0.0116875034300891
"08742X0063/P.T9L"	"lm"	"Local"	100	TRUE	TRUE	FALSE	TRUE	4.93628510288027	0.0300284544985696
"08742X0063/P.T9L"	"svr"	"Local"	100	FALSE	FALSE	FALSE	FALSE	11.2043678481909	0.15470602500326
"08742X0063/P.T9L"	"svr"	"Local"	100	FALSE	FALSE	FALSE	TRUE	11.2043678481909	0.15470602500326
"08742X0063/P.T9L"	"svr"	"Local"	100	TRUE	FALSE	FALSE	FALSE	5.4820181459368	0.0370350937068003
"08742X0063/P.T9L"	"svr"	"Local"	100	TRUE	FALSE	FALSE	TRUE	5.35985780818749	0.0354029170242991
"08742X0063/P.T9L"	"svr"	"Local"	100	TRUE	TRUE	FALSE	FALSE	3.70680252092176	0.0169329025793776
"08742X0063/P.T9L"	"svr"	"Local"	100	TRUE	TRUE	FALSE	TRUE	3.5056067894438	0.0151446385607978
"08742X0063/P.T9L"	"rf"	"Local"	100	FALSE	FALSE	FALSE	FALSE	18.0104505875909	0.399743735675187
"08742X0063/P.T9L"	"rf"	"Local"	100	FALSE	FALSE	FALSE	TRUE	18.0104505875909	0.399743735675187
"08742X0063/P.T9L"	"rf"	"Local"	100	TRUE	FALSE	FALSE	FALSE	13.9754463416747	0.240693235265378
