bss_code,model,rmse_train,rmse_test,rmsse_train,rmsse_test,learningtime,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24,h25,h26,h27,h28,h29,h30,h31,h32,h33,h34,h35,h36,h37,h38,h39,h40,h41,h42,h43,h44,h45,h46,h47,h48,h49,h50,h51,h52,h53,h54,h55,h56,h57,h58,h59,h60,h61,h62,h63,h64,h65,h66,h67,h68,h69,h70,h71,h72,h73,h74,h75,h76,h77,h78,h79,h80,h81,h82,h83,h84,h85,h86,h87,h88,h89,h90,h91,h92,h93
00125X0010/S1,prophet,12.188096855999092,21.593204586051712,672.0299677223095,1190.6108683278942,0.3603708744049072,43.0964869340868,43.08613975627518,43.07377344410419,43.065763848119815,43.05592116469766,43.0470804510724,43.03851265544027,43.029580146739036,43.01923296892741,43.00686665675643,42.998857060772046,42.989014377349875,42.98017366372462,42.97160586809251,42.96267335939126,42.95232618157964,42.93995986940865,42.93195027342428,42.92210759000211,42.91326687637685,42.90469908074474,42.89576657204349,42.885419394231874,42.873053082060885,42.8650434860765,42.855200802654345,42.84636008902908,42.83779229339699,42.82885978469572,42.818512606884106,42.806146294713116,42.79813669872874,42.788294015306576,42.779453301681315,42.77088550604921,42.76195299734796,42.75160581953635,42.73923950736535,42.731229911380964,42.7213872279588,42.712546514333546,42.70397871870144,42.695046210000186,42.68469903218857,42.67233272001758,42.6643231240332,42.65448044061103,42.64563972698577,42.63707193135368,42.62813942265242,42.61779224484081,42.6054259326698,42.597416336685434,42.58757365326326,42.578732939638016,42.5701651440059,42.56123263530465,42.55088545749303,42.53851914532204,42.53050954933767,42.520666865915494,42.51182615229023,42.50325835665814,42.49432584795688,42.48397867014526,42.471612357974266,42.4636027619899,42.45376007856773,42.44491936494247,42.43635156931037,42.427419060609104,42.417071882797494,42.404705570626504,42.396695974642135,42.38685329121995,42.3780125775947,42.3694447819626,42.36051227326136,42.35016509544973,42.337798783278735,42.32978918729436,42.31994650387219,42.311105790246934,42.30253799461482,42.293605485913574,42.283258308101956,42.27089199593097,42.26288239994659,42.25303971652441,42.244199002899165,42.235631207267055,42.226698698565805,42.21635152075418
00127X0873/PZ1,prophet,0.2162031332720973,0.19901444780959818,2.8434322090139443,2.617372294270852,1.177927017211914,0.8848193596080817,0.8657125356767436,0.8106312905264259,0.8293959612497799,0.9066190379619007,0.9084568108899899,0.8709869878856163,0.8825573087172399,0.863450484785855,0.8083692396355483,0.8271339103589844,0.9043569870710959,0.9061947599992793,0.868724936994761,0.8802952578264037,0.8611884338949665,0.8061071887446706,0.8248718594678958,0.9020949361802911,0.9039327091083932,0.8664628861038991,0.878033206935562,0.8589263830040762,0.8038451378537927,0.8226098085770918,0.899832885289467,0.9016706582175159,0.8642008352130374,0.8757711560446624,0.8566643321134002,0.8015830869629207,0.820347757686305,0.8975708343986623,0.8994086073267964,0.8619387843221753,0.8735091051538207,0.8544022812225102,0.799321036072043,0.818085706795501,0.8953087835076367,0.8971465564359191,0.8596767334313201,0.8712470542629845,0.8521402303316201,0.7970589851813076,0.8158236559047055,0.8930467326168221,0.894884505545033,0.8574146825404515,0.8689850033721428,0.8498781794407331,0.7947969342904299,0.8135616050139101,0.8907846817260077,0.8926224546541467,0.8551526316496503,0.8667229524812432,0.8476161285498428,0.7925348833995577,0.8112995541231146,0.8885226308349918,0.8903604037632786,0.8528905807587883,0.8644609015904041,0.8453540776589543,0.7902728325086743,0.8090375032320175,0.8862605799441675,0.8880983528723924,0.8506285298679263,0.8621988506995651,0.8430920267682752,0.7880107816178024,0.806775452341222,0.8839985290533627,0.8858363019815152,0.8483664789770645,0.8599367998087234,0.8408299758773883,0.7857487307269302,0.8045134014504267,0.8817364781625482,0.8835742510907957,0.8461044280862631,0.8576747489178873,0.8385679249864981,0.7834866798360468,0.8022513505593379,0.8794744272717436,0.8813122001999185,0.8438423771954079,0.8554126980270453,0.8363058740956095
00134X0127/PZ1,prophet,7.690806512889153,13.250939399128976,613.3425175651972,1056.7636199850874,0.6079380512237549,8.697142934232286,8.687817833175531,8.687497122864121,8.68061388009818,8.673823464478097,8.677702689421716,8.667725639821507,8.663172730637386,8.653847629580634,8.653526919269215,8.646643676503281,8.639853260883209,8.643732485826812,8.633755436226602,8.629202527042471,8.619877425985736,8.619556715674307,8.612673472908389,8.60588305728832,8.609762282231905,8.599785232631696,8.595232323447574,8.585907222390821,8.5855865120794,8.57870326931347,8.571912853693402,8.575792078637011,8.565815029036791,8.56126211985268,8.55193701879593,8.551616308484512,8.54473306571859,8.537942650098513,8.541821875042098,8.531844825441885,8.52729191625778,8.517966815201019,8.517646104889605,8.51076286212367,8.503972446503596,8.507851671447195,8.497874621846979,8.493321712662866,8.483996611606107,8.483675901294697,8.476792658528769,8.470002242908691,8.47388146785229,8.463904418252072,8.459351509067966,8.450026408011224,8.449705697699791,8.442822454933868,8.436032039313789,8.439911264257384,8.429934214657184,8.425381305473076,8.416056204416309,8.415735494104903,8.40885225133897,8.402061835718886,8.405941060662498,8.395964011062278,8.391411101878166,8.382086000821415,8.381765290509977,8.37488204774406,8.368091632123967,8.371970857067588,8.361993807467373,8.35744089828326,8.348115797226493,8.347795086915088,8.34091184414916,8.334121428529079,8.33800065347269,8.328023603872467,8.32347069468836,8.31414559363161,8.313824883320201,8.306941640554259,8.300151224934174,8.304030449877777,8.294053400277578,8.289500491093445,8.280175390036696,8.279854679725275,8.272971436959368,8.266181021339287,8.27006024628288,8.260083196682672,8.255530287498544,8.246205186441795
00146X2045/PZF,prophet,6.58128792214724,12.25288096197502,77.669125695359,144.60247945745743,1.852006196975708,24.79356482753768,24.81412288114369,24.822839736163797,24.812381926074746,24.83073529784541,24.840822229891938,24.828713885436066,24.836208641619283,24.856766695225296,24.86548355024539,24.855025740156346,24.873379111927033,24.88346604397359,24.87135769951767,24.878852455700905,24.899410509306907,24.90812736432698,24.897669554237964,24.916022926008658,24.92610985805517,24.914001513599253,24.92149626978251,24.942054323388522,24.95077117840857,24.940313368319554,24.958666740090255,24.96875367213677,24.95664532768084,24.964140083864066,24.984698137470076,24.99341499249016,24.982957182401165,25.001310554171877,25.011397486218403,24.999289141762425,25.00678389794567,25.027341951551687,25.036058806571752,25.025600996482755,25.043954368253424,25.054041300300007,25.041932955844025,25.049427712027295,25.0699857656333,25.0787026206534,25.06824481056436,25.086598182335035,25.096685114381586,25.084576769925594,25.0920715261089,25.11262957971491,25.12134643473499,25.110888624645963,25.129241996416642,25.139328928463165,25.127220584007258,25.134715340190454,25.155273393796527,25.16399024881658,25.15353243872756,25.171885810498207,25.181972742544783,25.16986439808885,25.177359154272068,25.197917207878135,25.206634062898175,25.196176252809163,25.214529624579797,25.224616556626366,25.212508212170437,25.220002968353686,25.240561021959696,25.249277876979757,25.238820066890764,25.25717343866143,25.267260370707962,25.25515202625202,25.262646782435286,25.283204836041303,25.291921691061358,25.281463880972364,25.299817252743033,25.309904184789605,25.29779584033369,25.30529059651691,25.32584865012291,25.334565505142947,25.324107695053982,25.342461066824654,25.352547998871195,25.34043965441529,25.34793441059852,25.368492464204525
00148D0177/F2,prophet,2.5277918480511943,5.432277232799333,36.629277868906755,78.7170796418807,1.2582499980926514,10.389333933082744,10.413575711390063,10.393650361950497,10.385263640854749,10.412259797396974,10.432329542520062,10.412643414982059,10.411325533829164,10.435567312136463,10.415641962696869,10.407255241601149,10.434251398143386,10.45432114326647,10.434635015728427,10.433317134575557,10.457558912882863,10.437633563443246,10.429246842347519,10.456242998889794,10.476312744012873,10.456626616474809,10.455308735321976,10.479550513629258,10.45962516418962,10.451238443093928,10.478234599636234,10.498304344759257,10.478618217221195,10.47730033606831,10.501542114375653,10.481616764935994,10.473230043840319,10.500226200382647,10.520295945505685,10.500609817967579,10.499291936814734,10.523533715122047,10.50360836568237,10.495221644586728,10.52221780112893,10.54228754625207,10.522601418713947,10.521283537561127,10.54552531586844,10.525599966428866,10.517213245333128,10.544209401875358,10.564279146998473,10.54459301946035,10.543275138307546,10.567516916614847,10.547591567175242,10.53920484607953,10.566201002621783,10.586270747744878,10.566584620206804,10.56526673905388,10.589508517361242,10.569583167921614,10.561196446825928,10.588192603368052,10.608262348491243,10.58857622095319,10.587258339800288,10.61150011810764,10.591574768667991,10.583188047572307,10.610184204114496,10.630253949237648,10.610567821699576,10.609249940546695,10.633491718854026,10.613566369414364,10.605179648318709,10.632175804860905,10.652245549984032,10.632559422445961,10.631241541293116,10.655483319600432,10.635557970160736,10.627171249065109,10.654167405607332,10.674237150730459,10.654551023192415,10.653233142039506,10.677474920346823,10.657549570907115,10.64916284981148,10.67615900635374,10.696228751476843,10.676542623938783,10.67522474278593,10.699466521093226
00155C0017/F1,prophet,9.317863179643293,14.988407550815788,575.0345538466836,924.9816275136128,0.6081428527832031,-9.030194236165366,-9.038531703157787,-9.043058716263507,-9.050952592396227,-9.057898408780293,-9.059511394685844,-9.06660040104007,-9.072864711033755,-9.081202178026176,-9.085729191131898,-9.093623067264616,-9.100568883648675,-9.102181869554238,-9.10927087590846,-9.115535185902147,-9.123872652894564,-9.128399666000293,-9.136293542132998,-9.143239358517059,-9.14485234442263,-9.15194135077685,-9.158205660770536,-9.16654312776296,-9.171070140868684,-9.178964017001396,-9.185909833385455,-9.187522819291017,-9.194611825645241,-9.200876135638921,-9.209213602631346,-9.213740615737068,-9.221634491869777,-9.22858030825384,-9.230193294159413,-9.237282300513634,-9.243546610507313,-9.251884077499737,-9.25641109060546,-9.264304966738175,-9.271250783122237,-9.2728637690278,-9.279952775382025,-9.286217085375705,-9.29455455236813,-9.29908156547385,-9.306975441606564,-9.313921257990627,-9.315534243896193,-9.322623250250418,-9.328887560244093,-9.337225027236514,-9.341752040342245,-9.349645916474953,-9.356591732859016,-9.358204718764583,-9.365293725118798,-9.371558035112477,-9.37989550210491,-9.384422515210627,-9.392316391343343,-9.399262207727409,-9.400875193632965,-9.407964199987191,-9.414228509980871,-9.422565976973297,-9.427092990079025,-9.434986866211732,-9.441932682595805,-9.443545668501358,-9.450634674855584,-9.456898984849264,-9.465236451841692,-9.46976346494741,-9.477657341080123,-9.484603157464187,-9.486216143369743,-9.493305149723975,-9.49956945971765,-9.507906926710074,-9.512433939815795,-9.520327815948512,-9.527273632332578,-9.528886618238143,-9.535975624592359,-9.542239934586046,-9.550577401578469,-9.555104414684198,-9.562998290816894,-9.56994410720096,-9.571557093106529,-9.578646099460746,-9.584910409454437,-9.593247876446858
00171X0051/P1,prophet,48.402581414622475,87.58914335628444,791.9725306225649,1433.1507430300608,1.9334750175476074,117.35323562834822,117.38289357645274,117.43119232943921,117.48284132640649,117.51416548576128,117.55138869774571,117.58770648053562,117.62990849314625,117.65956644125073,117.70786519423721,117.75951419120452,117.79083835055933,117.82806156254375,117.8643793453336,117.90658135794423,117.93623930604876,117.98453805903523,118.03618705600252,118.06751121535731,118.10473442734177,118.14105221013163,118.18325422274222,118.21291217084676,118.26121092383325,118.31285992080052,118.3441840801553,118.38140729213976,118.41772507492965,118.45992708754028,118.4895850356448,118.53788378863129,118.58953278559854,118.62085694495333,118.65808015693777,118.69439793972768,118.7365999523383,118.76625790044278,118.81455665342934,118.86620565039654,118.89752980975135,118.93475302173579,118.97107080452565,119.0132728171363,119.04293076524078,119.09122951822727,119.14287851519458,119.17420267454935,119.2114258865338,119.24774366932368,119.28994568193428,119.31960363003883,119.36790238302528,119.4195513799926,119.45087553934736,119.48809875133179,119.52441653412168,119.56661854673233,119.59627649483683,119.64457524782333,119.6962242447906,119.72754840414542,119.76477161612982,119.80108939891969,119.84329141153033,119.87294935963484,119.92124811262133,119.97289710958859,120.0042212689434,120.04144448092782,120.07776226371774,120.11996427632835,120.14962222443282,120.19792097741934,120.24956997438662,120.28089413374144,120.31811734572584,120.35443512851573,120.39663714112638,120.42629508923088,120.4745938422174,120.52624283918463,120.55756699853941,120.59479021052387,120.63110799331373,120.67331000592434,120.70296795402888,120.7512667070154,120.80291570398265,120.83423986333743,120.87146307532186,120.90778085811175,120.94998287072237,120.9796408188269
00172X0037/P1,prophet,190.71095834204056,339.54147028595185,408.9617488172588,728.114811499617,0.664417028427124,404.82056090533047,404.80057053847605,405.0855461425494,405.38588324494464,405.6607924166627,405.7541341636934,405.92777986077004,405.9138699662196,405.89387959936545,406.17885520343907,406.4791923058343,406.75410147755224,406.847443224583,407.0210889216596,407.0071790271092,406.9871886602549,407.2721642643287,407.5725013667233,407.8474105384418,407.94075228547246,408.114397982549,408.1004880879984,408.0804977211445,408.3654733252185,408.665810427613,408.94071959933115,409.03406134636197,409.20770704343835,409.19379714888873,409.173806782034,409.458782386108,409.7591194885025,410.03402866022077,410.1273704072515,410.3010161043279,410.28710620977785,410.26711584292354,410.55209144699774,410.85242854939213,411.1273377211102,411.22067946814104,411.3943251652174,411.38041527066747,411.3604249038132,411.6454005078865,411.9457376102818,412.22064678199973,412.31398852903044,412.48763422610665,412.4737243315566,412.4537339647024,412.73870956877624,413.03904667117143,413.31395584288924,413.40729758991984,413.5809432869965,413.5670333924469,413.5470430255921,413.83201862966575,414.13235573206094,414.40726490377875,414.5006066508095,414.6742523478859,414.66034245333634,414.6403520864814,414.92532769055566,415.22566479295006,415.50057396466826,415.5939157116989,415.7675614087754,415.75365151422574,415.73366114737127,416.0186367514452,416.31897385383957,416.5938830255578,416.6872247725885,416.8608704696648,416.84696057511485,416.8269702082605,417.1119458123347,417.4122829147293,417.6871920864473,417.78053383347793,417.95417953055465,417.9402696360045,417.9202792691501,418.20525487322453,418.50559197561824,418.7805011473368,418.87384289436756,419.0474885914443,419.0335786968937,419.01358833003957
00178X0003/S1,prophet,37.66064856972379,64.129627813058,780.492241890514,1329.0444770421807,0.6406548023223877,-30.768540053589362,-30.804606722644905,-30.836155377032277,-30.863120384614813,-30.88556961670558,-30.91100785936399,-30.943178926271976,-30.96391074288508,-30.99997741194063,-31.031526066328002,-31.058491073910528,-31.080940306001303,-31.1063785486597,-31.138549615567698,-31.1592814321808,-31.195348101236355,-31.22689675562373,-31.253861763206274,-31.27631099529701,-31.301749237955427,-31.33392030486342,-31.35465212147653,-31.390718790532105,-31.422267444919473,-31.449232452502,-31.47168168459275,-31.497119927251145,-31.52929099415914,-31.550022810772262,-31.586089479827788,-31.617638134215184,-31.644603141797703,-31.66705237388846,-31.69249061654686,-31.72466168345487,-31.74539350006798,-31.78146016912352,-31.813008823510913,-31.83997383109343,-31.8624230631842,-31.88786130584259,-31.92003237275059,-31.940764189363712,-31.976830858419255,-32.00837951280662,-32.03534452038915,-32.057793752479924,-32.08323199513833,-32.11540306204631,-32.136134878659426,-32.17220154771498,-32.20375020210236,-32.230715209684874,-32.25316444177565,-32.278602684434055,-32.31077375134204,-32.331505567955155,-32.36757223701072,-32.39912089139808,-32.42608589898058,-32.448535131071374,-32.47397337372977,-32.50614444063776,-32.52687625725088,-32.56294292630645,-32.59449158069382,-32.62145658827634,-32.64390582036712,-32.669344063025505,-32.7015151299335,-32.72224694654661,-32.758313615602155,-32.789862269989534,-32.81682727757205,-32.83927650966283,-32.86471475232123,-32.89688581922921,-32.91761763584233,-32.95368430489786,-32.98523295928525,-33.01219796686778,-33.03464719895856,-33.06008544161694,-33.09225650852494,-33.112988325138055,-33.1490549941936,-33.180603648581,-33.207568656163524,-33.23001788825427,-33.25545613091267,-33.287627197820655,-33.30835901443379,-33.344425683489334
00182X0010/P1,prophet,76.54589165002223,137.50613478170956,234.53974542494925,421.3244257905454,2.1844370365142822,156.5483129546811,156.42036611205606,156.52115408713416,156.63348622888347,156.71811619820917,156.6696332432023,157.00651788910838,157.01367205460656,156.88572521198174,156.98651318706018,157.09884532880926,157.18347529813494,157.13499234312786,157.4718769890345,157.47903115453263,157.35108431190736,157.45187228698617,157.56420442873497,157.64883439806061,157.60035144305368,157.9372360889604,157.94439025445809,157.81644341183338,157.91723138691216,158.029563528661,158.11419349798638,158.06571054297964,158.40259518888627,158.4097493543846,158.28180251175922,158.38259048683787,158.49492262858655,158.5795525979121,158.53106964290507,158.86795428881217,158.87510845431,158.74716161168524,158.84794958676386,158.96028172851257,159.04491169783833,158.99642874283103,159.3333133887383,159.3404675542361,159.21252071161123,159.3133086866893,159.42564082843842,159.5102707977641,159.46178784275688,159.79867248866393,159.80582665416156,159.6778798115365,159.77866778661533,159.8909999283642,159.97562989768986,159.9271469426827,160.2640315885894,160.27118575408804,160.1432389114625,160.244026886541,160.35635902828997,160.44098899761602,160.39250604260874,160.72939068851528,160.73654485401383,160.60859801138812,160.7093859864673,160.82171812821588,160.90634809754184,160.8578651425346,161.19474978844124,161.20190395393962,161.07395711131477,161.174745086393,161.28707722814167,161.37170719746754,161.32322424246053,161.6601088883671,161.66726305386504,161.53931621124002,161.64010418631864,161.7524363280675,161.83706629739328,161.78858334238598,162.12546798829257,162.13262215379115,162.004675311166,162.10546328624503,162.2177954279932,162.302425397319,162.2539424423119,162.59082708821873,162.5979812537166,162.47003441109166
00182X0031/P,prophet,24.591184127528656,39.82359208214667,11.441599820766521,18.52881917627118,1.025696039199829,-15.725892215493266,-15.626113930630742,-15.651185366233102,-15.543150793269238,-15.613488974418583,-15.709217898212199,-15.852541045954752,-15.849768914338695,-15.749990629476324,-15.775062065078739,-15.667027492114862,-15.737365673264405,-15.83309459705762,-15.97641774480063,-15.973645613184564,-15.873867328321902,-15.898938763924376,-15.790904190960726,-15.861242372110217,-15.956971295903227,-16.100294443646263,-16.097522312029994,-15.997744027167638,-16.02281546277002,-15.914780889806309,-15.985119070955745,-16.080847994749043,-16.224171142491894,-16.22139901087598,-16.12162072601331,-16.146692161615594,-16.038657588651986,-16.108995769801563,-16.204724693594247,-16.348047841337536,-16.34527570972141,-16.24549742485905,-16.270568860461225,-16.162534287497568,-16.23287246864699,-16.328601392440074,-16.47192454018341,-16.469152408567282,-16.369374123704784,-16.39444555930707,-16.286410986343196,-16.35674916749267,-16.45247809128568,-16.5958012390288,-16.593029107412704,-16.493250822550205,-16.518322258152715,-16.410287685188827,-16.480625866338332,-16.57635479013129,-16.71967793787452,-16.716905806258687,-16.617127521395947,-16.642198956998286,-16.534164384034455,-16.604502565183903,-16.700231488977323,-16.843554636720153,-16.840782505104343,-16.741004220241525,-16.766075655843984,-16.65804108288027,-16.72837926402943,-16.82410818782293,-16.96743133556579,-16.964659203949996,-16.86488091908751,-16.889952354689555,-16.781917781725898,-16.852255962875255,-16.947984886668753,-17.09130803441142,-17.088535902795424,-16.98875761793293,-17.013829053535126,-16.90579448057153,-16.97613266172093,-17.071861585513957,-17.21518473325714,-17.21241260164129,-17.11263431677867,-17.137705752380835,-17.029671179417388,-17.100009360566744,-17.195738284359777,-17.339061432103016,-17.336289300486726,-17.236511015624256
00197X0049/F2,prophet,8.843752854691168,14.066059985164907,385.58923465276615,613.2827763705114,1.3866310119628906,-11.932276386572365,-11.940013257062406,-11.947451421336654,-11.952743224008142,-11.957378685699418,-11.959948462420188,-11.966175043669722,-11.97565255250441,-11.983389422994453,-11.990827587268695,-11.996119389940187,-12.00075485163146,-12.003324628352244,-12.009551209601772,-12.01902871843646,-12.026765588926494,-12.03420375320074,-12.039495555872236,-12.044131017563505,-12.046700794284286,-12.052927375533818,-12.062404884368505,-12.070141754858545,-12.077579919132784,-12.08287172180428,-12.087507183495545,-12.090076960216328,-12.096303541465861,-12.105781050300541,-12.113517920790581,-12.12095608506483,-12.126247887736323,-12.13088334942759,-12.13345312614838,-12.139679707397908,-12.149157216232583,-12.156894086722629,-12.164332250996875,-12.169624053668368,-12.174259515359642,-12.176829292080425,-12.183055873329955,-12.192533382164633,-12.200270252654674,-12.20770841692892,-12.213000219600412,-12.217635681291686,-12.220205458012463,-12.226432039261997,-12.23590954809668,-12.243646418586716,-12.251084582860964,-12.256376385532457,-12.261011847223726,-12.263581623944505,-12.269808205194037,-12.279285714028711,-12.287022584518766,-12.294460748793009,-12.299752551464499,-12.304388013155782,-12.306957789876552,-12.31318437112608,-12.322661879960762,-12.330398750450811,-12.33783691472505,-12.343128717396546,-12.347764179087823,-12.350333955808592,-12.35656053705813,-12.36603804589281,-12.37377491638285,-12.381213080657096,-12.386504883328591,-12.391140345019867,-12.393710121740636,-12.399936702990175,-12.409414211824851,-12.417151082314895,-12.424589246589141,-12.429881049260635,-12.434516510951909,-12.43708628767269,-12.443312868922213,-12.452790377756902,-12.46052724824694,-12.467965412521188,-12.473257215192682,-12.477892676883952,-12.48046245360473,-12.486689034854262,-12.49616654368895,-12.503903414178986
00202A0460/PZ12,prophet,16.293284156338768,26.576575825213794,938.9314167768201,1531.5256122220512,0.7413649559020996,-14.836738723137122,-14.848369577938834,-14.857577639676867,-14.870220079267225,-14.878174381604612,-14.886714170948208,-14.897490352283668,-14.908006803044257,-14.919637657845962,-14.928845719583995,-14.941488159174353,-14.94944246151174,-14.957982250855332,-14.968758432190794,-14.979274882951387,-14.990905737753096,-15.000113799491128,-15.012756239081487,-15.020710541418866,-15.02925033076247,-15.04002651209793,-15.050542962858518,-15.062173817660227,-15.071381879398263,-15.084024318988616,-15.091978621325998,-15.100518410669594,-15.111294592005063,-15.121811042765646,-15.13344189756736,-15.142649959305395,-15.155292398895746,-15.163246701233126,-15.171786490576729,-15.182562671912198,-15.193079122672781,-15.204709977474486,-15.213918039212523,-15.226560478802877,-15.234514781140263,-15.243054570483858,-15.253830751819324,-15.264347202579911,-15.27597805738162,-15.28518611911965,-15.297828558710012,-15.305782861047398,-15.314322650390995,-15.325098831726462,-15.335615282487042,-15.34724613728875,-15.356454199026786,-15.36909663861714,-15.377050940954524,-15.385590730298127,-15.396366911633585,-15.40688336239417,-15.418514217195883,-15.427722278933917,-15.440364718524272,-15.44831902086166,-15.45685881020525,-15.467634991540715,-15.478151442301304,-15.48978229710301,-15.498990358841047,-15.511632798431402,-15.519587100768794,-15.528126890112386,-15.53890307144785,-15.549419522208435,-15.561050377010144,-15.57025843874818,-15.582900878338531,-15.590855180675925,-15.599394970019516,-15.610171151354985,-15.620687602115567,-15.632318456917274,-15.641526518655308,-15.654168958245664,-15.662123260583053,-15.670663049926645,-15.68143923126211,-15.691955682022693,-15.703586536824403,-15.712794598562446,-15.725437038152794,-15.733391340490178,-15.741931129833777,-15.752707311169234,-15.76322376192983,-15.774854616731536
00203A0359/PZ2,prophet,41.72005847605822,77.01110026794429,807.4274956295363,1490.431272063172,2.2477118968963623,89.70856353115269,89.7500349033012,89.7876761100328,89.81784353966837,89.85551654418434,89.88630809791192,89.91986856978701,89.95461219124523,89.99608356339375,90.03372477012536,90.06389219976091,90.1015652042769,90.13235675800448,90.16591722987957,90.20066085133779,90.2421322234863,90.2797734302179,90.30994085985346,90.34761386436944,90.378405418097,90.4119658899721,90.44670951143033,90.48818088357886,90.52582209031044,90.55598951994601,90.59366252446199,90.62445407818956,90.65801455006464,90.69275817152287,90.73422954367136,90.77187075040297,90.80203818003855,90.83971118455453,90.8705027382821,90.90406321015719,90.93880683161541,90.98027820376392,91.01791941049552,91.04808684013109,91.08575984464706,91.11655139837465,91.15011187024973,91.18485549170796,91.22632686385647,91.26396807058808,91.29413550022365,91.33180850473961,91.3626000584672,91.39616053034227,91.43090415180049,91.472375523949,91.51001673068063,91.54018416031617,91.57785716483217,91.60864871855973,91.64220919043481,91.67695281189302,91.71842418404157,91.75606539077314,91.78623282040873,91.82390582492471,91.85469737865228,91.88825785052735,91.92300147198559,91.96447284413411,92.00211405086571,92.03228148050127,92.06995448501725,92.10074603874482,92.13430651061991,92.16905013207813,92.21052150422665,92.24816271095825,92.27833014059381,92.31600314510979,92.34679469883736,92.38035517071246,92.41509879217067,92.45657016431917,92.49421137105078,92.52437880068636,92.56205180520234,92.59284335892993,92.62640383080502,92.66114745226322,92.70261882441173,92.74026003114335,92.7704274607789,92.80810046529488,92.83889201902247,92.87245249089754,92.90719611235578,92.94866748450428
00207X0133/F1,prophet,2.5859075335067128,5.315703214021572,74.6707988408342,153.49651920983902,1.8741059303283691,7.549852917732872,7.5446082792933575,7.55399853095474,7.550309894989199,7.560467499890921,7.580457529551133,7.5706119491553405,7.567131638786262,7.561887000346759,7.5712772520081275,7.567588616042601,7.577746220944349,7.597736250604533,7.587890670208732,7.584410359839647,7.579165721400159,7.588555973061514,7.584867337096002,7.595024941997776,7.615014971657915,7.6051693912621126,7.601689080893038,7.596444442453545,7.6058346941149,7.6021460581493745,7.612303663051148,7.632293692711319,7.622448112315493,7.618967801946459,7.613723163506945,7.623113415168312,7.619424779202804,7.629582384104576,7.649572413764699,7.639726833368877,7.6362465229998495,7.631001884560331,7.640392136221699,7.636703500256176,7.646861105157911,7.666851134818104,7.657005554422267,7.653525244053235,7.648280605613715,7.657670857275098,7.653982221309578,7.664139826211311,7.684129855871486,7.674284275475639,7.670803965106626,7.6655593266671325,7.6749495783284845,7.67126094236298,7.681418547264712,7.701408576924869,7.69156299652909,7.688082686160046,7.682838047720519,7.692228299381896,7.688539663416379,7.698697268318076,7.718687297978293,7.708841717582471,7.705361407213435,7.70011676877392,7.709507020435259,7.705818384469752,7.715975989371449,7.735966019031677,7.726120438635853,7.722640128266822,7.717395489827289,7.72678574148867,7.723097105523153,7.733254710424876,7.753244740085079,7.743399159689235,7.739918849320214,7.734674210880705,7.74406446254208,7.740375826576555,7.750533431478275,7.770523461138459,7.760677880742686,7.757197570373599,7.751952931934091,7.761343183595444,7.757654547629955,7.767812152531703,7.787802182191863,7.777956601796077,7.774476291426991,7.769231652987493
00216X0073/PZ3,prophet,5.763169808499345,12.395099732603564,78.88646409408587,169.6645461594081,1.349241018295288,26.57959363166822,26.57917008306352,26.57716087048723,26.556690121284404,26.567583178208675,26.59231281706296,26.600662995636096,26.62441633081734,26.623992782212635,26.62198356963632,26.60151282043352,26.61240587735783,26.63713551621207,26.64548569478523,26.669239029966466,26.668815481361754,26.666806268785415,26.64633551958268,26.657228576506988,26.68195821536117,26.690308393934345,26.714061729115585,26.713638180510856,26.711628967934505,26.69115821873176,26.70205127565607,26.726780914510307,26.735131093083464,26.758884428264675,26.758460879660007,26.756451667083628,26.735980917880916,26.746873974805226,26.771603613659387,26.77995379223258,26.803707127413794,26.803283578809108,26.801274366232715,26.780803617029992,26.791696673954288,26.81642631280852,26.82477649138172,26.848529826562924,26.84810627795821,26.846097065381908,26.825626316179115,26.836519373103407,26.86124901195762,26.869599190530817,26.893352525712046,26.89292897710734,26.890919764531002,26.870449015328226,26.881342072252526,26.906071711106723,26.914421889679925,26.938175224861133,26.937751676256443,26.93574246368012,26.915271714477345,26.926164771401623,26.950894410255884,26.959244588829037,26.98299792401026,26.98257437540556,26.980565162829187,26.96009441362647,26.970987470550703,26.995717109404993,27.00406728797816,27.027820623159386,27.02739707455469,27.025387861978306,27.00491711277559,27.015810169699858,27.040539808554122,27.04888998712727,27.0726433223085,27.07221977370381,27.070210561127425,27.04973981192471,27.06063286884898,27.085362507703206,27.093712686276387,27.11746602145763,27.117042472852912,27.115033260276494,27.094562511073867,27.105455567998135,27.13018520685234,27.138535385425527,27.16228872060675,27.16186517200203
